Student_ID,Age,Gender,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Degree_B.Tech,Degree_BCA,Degree_MCA,Branch_Civil,Branch_ECE,Branch_IT,Branch_ME
43001,18,0,6.54,1,4,8,3,68,4,2,2,0,False,False,False,False,False,False,False
12447,20,1,7.23,1,4,5,6,63,5,2,0,1,False,False,False,False,False,False,True
21567,23,1,6.48,2,4,8,6,58,5,2,3,0,False,False,False,False,False,False,False
20720,18,0,6.03,1,5,9,6,39,7,2,1,0,True,False,False,False,True,False,False
32777,19,1,9.12,2,6,10,6,87,6,3,1,1,True,False,False,False,True,False,False
12786,20,0,7.54,1,4,5,6,76,5,2,1,1,True,False,False,False,False,False,True
2413,21,0,6.1,0,3,4,5,68,6,1,2,0,True,False,False,False,False,False,False
61,24,0,6.55,0,2,2,6,71,7,1,0,0,False,False,False,False,False,False,True
48558,18,1,7.62,0,3,3,6,72,5,1,2,0,True,False,False,True,False,False,False
25368,18,0,7.63,1,5,10,4,91,7,3,0,0,False,False,False,False,True,False,False
35656,23,1,5.02,0,3,4,8,40,5,1,1,0,False,True,False,True,False,False,False
8535,21,1,7.64,0,3,4,7,68,6,1,2,0,False,True,False,True,False,False,False
28064,18,1,6.32,1,4,7,4,69,4,2,3,0,False,False,False,False,False,True,False
10872,24,1,5.62,0,2,1,5,58,6,0,1,0,True,False,False,False,True,False,False
46078,19,0,6.61,0,4,6,5,57,6,2,1,1,False,True,False,True,False,False,False
8344,19,1,7.26,0,3,4,2,67,5,1,1,0,False,False,True,False,False,False,True
47824,22,1,7.15,0,3,4,5,73,6,1,0,0,True,False,False,True,False,False,False
21788,19,1,7.34,0,4,6,3,66,5,2,0,0,False,True,False,False,True,False,False
24578,19,0,7.12,1,4,7,6,75,5,2,1,1,False,False,True,False,True,False,False
16634,19,1,7.48,1,4,7,5,70,5,2,1,1,False,False,False,False,False,False,False
207,21,0,5.92,0,3,4,5,41,7,1,2,0,False,True,False,False,False,True,False
4951,23,0,5.81,0,3,6,9,45,6,2,2,0,False,True,False,False,False,True,False
45571,24,0,7.18,2,5,9,3,78,5,3,0,0,False,False,False,False,False,True,False
49233,21,1,5.81,0,3,4,6,62,4,1,2,0,True,False,False,True,False,False,False
6311,19,0,6.58,0,3,5,5,60,5,2,1,1,False,False,False,False,False,False,False
46088,22,1,7.47,1,4,5,6,61,6,2,0,1,False,False,True,False,False,False,True
14117,23,0,7.32,0,3,3,5,60,7,1,1,0,True,False,False,True,False,False,False
6056,18,0,7.56,1,4,7,5,70,4,2,1,1,False,False,False,False,True,False,False
29549,23,0,8.89,0,4,4,5,76,5,1,0,0,False,False,True,True,False,False,False
3906,18,0,6.88,0,4,6,5,74,6,2,0,1,True,False,False,False,True,False,False
3188,23,1,8.02,0,3,3,5,79,5,1,0,0,True,False,False,False,False,False,True
33031,21,0,7.17,0,3,3,5,68,4,1,0,0,False,False,True,False,False,False,True
19364,23,0,5.34,0,3,5,5,60,5,2,2,0,False,True,False,False,False,False,True
14294,20,1,6.72,2,3,5,4,73,4,2,2,0,False,False,True,False,False,True,False
45599,20,0,7.41,1,4,6,6,82,4,2,0,1,False,False,True,False,False,False,False
83,22,1,7.54,1,5,9,5,85,7,3,0,1,False,False,False,False,False,False,False
2150,24,1,7.96,1,5,9,7,78,4,3,0,1,False,False,False,False,False,True,False
46024,20,1,7.83,1,4,7,5,79,4,2,0,1,False,False,True,False,True,False,False
28126,21,1,5.6,0,2,3,7,49,6,1,1,0,False,True,False,True,False,False,False
38329,20,1,9.4,1,6,10,6,82,5,3,0,1,False,True,False,False,True,False,False
15998,24,0,7.11,2,4,6,4,58,5,2,0,0,False,True,False,False,False,True,False
6041,21,0,6.66,1,4,6,6,52,7,2,0,0,True,False,False,False,False,False,True
46927,23,1,6.83,0,4,7,7,70,5,2,0,1,False,True,False,False,False,True,False
35271,24,1,6.73,1,3,4,5,81,5,2,0,0,False,False,False,True,False,False,False
34607,24,1,4.5,0,2,3,5,48,3,1,2,0,False,True,False,False,False,False,False
1902,20,1,7.29,1,3,4,6,69,6,1,0,0,False,False,False,False,False,False,True
27675,19,1,6.81,1,4,6,4,69,5,2,0,0,False,False,False,False,False,False,False
14797,23,1,6.31,1,3,5,5,61,6,2,3,0,True,False,False,True,False,False,False
13179,19,1,6.78,1,3,5,5,72,7,2,1,1,True,False,False,True,False,False,False
23178,19,0,7.32,0,3,3,8,72,4,1,0,0,True,False,False,True,False,False,False
13588,20,0,5.32,2,3,6,4,57,5,2,2,0,False,True,False,False,False,False,False
10596,23,1,5.55,1,3,5,5,49,5,1,1,0,False,False,True,False,False,False,False
17123,22,0,7.82,0,4,6,7,80,8,2,0,1,True,False,False,False,False,True,False
8607,18,0,6.28,0,3,5,6,59,3,1,3,0,False,False,True,False,False,True,False
14748,23,1,7.56,2,5,8,5,98,4,3,0,1,False,True,False,False,False,False,False
16418,21,1,9.27,1,6,9,7,84,6,3,1,1,False,True,False,False,False,False,True
2604,20,1,7.7,1,4,7,4,76,6,2,1,0,False,True,False,False,False,False,False
21041,19,0,7.89,0,4,6,4,67,6,2,0,0,False,False,True,False,False,False,False
30272,20,1,7.81,0,3,4,4,74,5,1,1,0,False,True,False,False,True,False,False
3768,24,1,7.46,2,4,6,6,67,4,2,0,1,True,False,False,True,False,False,False
35205,22,0,6.03,0,3,5,7,50,5,1,2,0,True,False,False,True,False,False,False
8517,20,1,7.43,2,5,8,9,69,6,2,0,1,False,False,False,False,False,False,True
46017,22,0,7.19,1,4,7,5,82,6,2,0,1,False,True,False,False,True,False,False
26435,18,1,6.57,0,4,6,3,74,4,2,1,0,False,False,False,False,False,True,False
12330,21,1,7.0,1,4,5,3,87,4,2,1,0,False,True,False,True,False,False,False
25836,22,1,7.24,2,4,7,7,79,5,2,1,1,False,True,False,True,False,False,False
13563,19,1,5.45,0,3,4,4,56,6,1,1,0,False,False,False,False,True,False,False
1221,23,0,6.39,0,3,5,7,63,6,2,1,0,False,False,True,False,False,False,False
11643,21,1,7.04,0,3,4,6,82,7,2,0,0,False,False,True,False,False,True,False
45564,19,0,6.52,0,3,4,6,52,5,1,2,0,True,False,False,True,False,False,False
37449,21,1,8.47,0,4,5,6,89,6,2,1,1,False,True,False,True,False,False,False
26492,22,0,7.49,0,3,3,4,64,5,1,0,0,True,False,False,True,False,False,False
47003,23,1,5.3,0,2,2,5,81,4,1,3,0,False,True,False,False,True,False,False
25099,23,1,8.81,2,5,7,6,90,6,2,1,1,False,True,False,True,False,False,False
31715,22,1,7.19,1,5,8,4,76,4,2,2,0,True,False,False,False,True,False,False
23519,24,1,6.25,1,3,5,7,68,7,2,1,0,True,False,False,False,False,True,False
5815,21,0,7.62,0,4,6,6,68,7,2,1,1,False,True,False,True,False,False,False
49677,22,0,6.72,1,3,5,5,52,7,1,2,0,False,False,True,False,True,False,False
42722,22,1,6.04,2,3,5,6,64,6,2,1,0,False,False,False,False,False,False,False
9697,19,0,6.51,0,4,6,6,75,7,2,2,0,False,False,False,False,False,False,False
14553,24,1,6.73,0,4,6,5,46,5,2,0,0,True,False,False,False,False,False,True
48990,21,0,7.13,2,4,6,3,58,4,2,0,0,False,False,True,False,True,False,False
32223,20,1,8.54,1,5,8,5,84,4,3,1,1,True,False,False,False,False,True,False
8081,19,0,7.73,1,4,7,5,71,5,2,0,1,True,False,False,False,False,True,False
8763,19,0,6.96,1,3,5,5,68,5,2,0,1,False,False,True,False,True,False,False
45383,21,0,5.74,0,2,3,3,46,7,1,3,0,False,False,True,False,False,True,False
36649,24,0,6.78,1,4,6,4,72,7,2,0,0,False,False,True,False,False,False,False
42835,23,1,8.2,0,3,2,4,78,5,1,0,0,False,False,True,False,False,False,True
44564,20,0,6.15,0,3,4,6,43,7,1,3,0,False,False,True,False,False,False,False
45413,19,1,7.38,0,3,4,6,60,6,1,0,0,False,False,True,True,False,False,False
2698,22,1,6.55,1,3,5,4,47,4,1,1,0,False,False,False,False,False,False,True
33795,22,1,6.01,0,4,7,6,54,5,2,1,0,False,False,False,False,False,False,False
33320,21,0,6.55,0,3,5,6,54,5,1,1,0,False,False,True,False,True,False,False
13367,19,0,7.5,0,3,4,6,66,5,1,1,0,True,False,False,False,True,False,False
12904,20,1,7.57,0,4,6,4,69,8,2,2,0,False,False,False,False,True,False,False
16439,18,0,8.64,1,5,7,7,86,3,2,1,1,False,False,False,False,False,True,False
17143,22,1,6.75,0,3,4,6,56,5,1,2,0,False,False,True,True,False,False,False
22905,22,1,7.52,0,3,4,4,69,5,1,2,0,False,False,False,False,False,False,True
46048,21,1,7.78,2,4,7,7,100,6,3,0,1,False,False,False,False,False,False,True
14413,23,0,5.59,0,2,2,7,72,4,1,1,0,False,False,True,True,False,False,False
36672,18,0,7.14,0,4,6,6,94,4,2,0,1,False,False,True,False,False,True,False
29848,19,0,6.78,0,4,7,3,68,6,2,0,0,False,False,False,True,False,False,False
461,24,0,7.19,1,5,9,6,76,6,3,1,1,False,True,False,False,False,True,False
19115,19,1,7.16,0,3,4,6,67,4,1,0,0,False,True,False,False,False,False,True
37865,24,1,6.98,2,5,9,6,67,4,3,0,1,False,False,True,False,False,False,False
34516,18,0,6.05,0,3,5,4,70,2,2,1,0,False,False,False,False,False,False,True
43361,20,0,5.74,1,4,7,6,51,5,2,1,0,True,False,False,False,False,False,False
6781,23,1,7.21,2,4,7,5,71,6,2,0,1,False,True,False,False,True,False,False
9286,24,0,7.12,1,4,6,4,55,6,2,0,0,True,False,False,True,False,False,False
6535,21,0,6.79,0,3,4,8,62,5,1,0,0,False,False,True,False,False,False,True
4872,19,1,6.92,0,3,4,6,72,6,1,0,0,False,False,True,True,False,False,False
23920,18,0,6.79,1,4,7,8,64,5,2,0,1,True,False,False,False,False,False,False
7002,24,1,6.85,2,4,7,4,52,6,2,2,0,False,False,False,True,False,False,False
25374,20,0,6.91,1,4,6,2,53,6,2,0,0,False,True,False,True,False,False,False
7421,22,1,6.32,0,4,6,5,61,5,2,1,0,True,False,False,False,True,False,False
42376,23,0,6.34,0,4,6,5,66,5,2,1,0,False,True,False,False,False,False,True
37208,21,1,8.95,2,5,8,7,89,4,3,0,1,False,False,False,False,False,True,False
41483,24,0,6.79,0,3,4,4,82,5,2,0,0,False,True,False,False,True,False,False
47129,21,1,6.29,0,4,6,5,63,4,2,1,0,False,False,True,False,False,False,False
48118,21,1,6.88,1,4,6,6,73,5,2,1,1,False,False,False,False,False,True,False
15139,18,1,6.97,0,2,1,6,74,5,1,0,0,True,False,False,False,False,False,True
12665,22,1,8.29,2,4,5,5,84,4,2,0,1,True,False,False,False,True,False,False
6110,22,1,8.06,0,4,6,5,60,6,2,0,1,False,False,False,False,False,False,False
29652,24,0,6.96,1,3,5,6,61,7,2,1,1,False,False,False,False,False,False,False
39416,19,0,5.86,1,4,7,7,54,5,2,3,0,False,False,False,False,False,True,False
22945,18,1,6.76,0,3,4,3,81,4,2,1,0,False,False,True,False,True,False,False
28217,21,0,4.5,0,2,4,6,46,6,1,2,0,True,False,False,False,False,False,False
35564,18,0,6.42,0,4,6,5,59,7,2,1,0,False,False,False,False,True,False,False
9212,19,1,7.21,1,4,6,6,56,5,2,1,1,False,True,False,False,False,False,False
45228,21,1,4.5,0,2,3,5,35,7,1,1,0,False,False,True,False,True,False,False
30616,23,0,9.22,1,6,9,7,89,5,3,0,1,True,False,False,False,True,False,False
2546,20,0,5.43,0,3,6,6,58,4,2,3,0,True,False,False,False,False,False,True
15131,21,1,5.43,0,2,1,5,46,5,0,1,0,False,False,False,True,False,False,False
7739,19,0,9.18,1,6,9,6,94,5,3,0,1,False,True,False,False,False,False,False
21408,20,1,5.59,0,3,5,7,57,5,1,2,0,False,False,False,False,False,False,False
7798,22,0,8.69,3,5,8,6,76,6,2,0,1,False,False,False,False,True,False,False
15371,22,0,7.7,0,3,3,5,81,8,1,1,0,True,False,False,False,False,True,False
23480,19,0,6.37,1,5,9,4,59,5,2,1,0,True,False,False,False,False,False,False
431,21,1,7.29,0,3,2,6,76,7,1,1,0,True,False,False,True,False,False,False
5499,22,0,6.18,0,3,4,6,47,5,1,2,0,False,False,True,False,False,True,False
45637,18,1,6.23,0,3,3,3,64,6,1,3,0,True,False,False,False,False,False,True
5107,23,0,7.22,2,4,7,6,78,7,2,0,1,False,False,True,True,False,False,False
22650,20,1,5.08,0,3,4,7,47,5,1,1,0,False,False,True,False,True,False,False
35840,20,1,4.5,0,3,6,6,38,5,1,2,0,False,False,True,False,False,False,False
27566,19,1,7.89,1,4,7,7,95,5,2,2,0,True,False,False,False,False,False,True
20477,19,1,6.39,1,3,5,4,70,6,2,3,0,False,False,False,False,False,False,True
26589,19,0,7.11,0,4,6,4,61,5,2,0,0,False,False,True,False,False,False,True
16804,24,1,6.82,1,4,7,8,49,7,2,1,0,False,False,False,False,False,True,False
35419,22,0,6.6,0,4,7,5,56,6,2,0,1,False,False,True,False,False,False,False
37538,24,1,6.78,0,3,4,5,58,4,1,0,0,False,True,False,False,False,False,False
14691,18,0,7.87,2,4,6,7,64,6,2,1,1,False,True,False,True,False,False,False
12514,22,0,6.52,1,3,5,6,63,7,2,0,1,False,False,False,True,False,False,False
31601,21,0,6.35,1,3,3,6,61,6,1,2,0,False,False,True,False,False,False,True
11735,22,0,6.55,0,3,3,5,67,5,1,1,0,False,False,False,False,True,False,False
49614,21,1,8.01,3,5,8,2,80,5,3,0,0,False,False,True,True,False,False,False
21352,19,0,6.88,1,4,7,7,51,7,2,0,0,False,False,False,False,False,False,False
46367,23,0,7.01,3,4,7,7,70,6,2,0,1,False,True,False,True,False,False,False
10869,24,1,7.1,0,4,6,7,55,5,2,0,1,False,True,False,False,True,False,False
40795,22,0,7.85,1,4,5,8,71,4,2,0,1,False,False,True,False,False,True,False
12523,20,1,5.11,2,3,5,5,58,5,1,1,0,False,False,True,False,False,False,True
49403,19,1,6.7,0,4,7,7,80,6,2,2,0,True,False,False,False,False,False,False
43117,19,1,8.87,3,5,7,6,81,7,2,0,1,False,False,False,False,False,False,True
35570,18,1,7.63,1,5,8,6,82,5,3,0,1,True,False,False,False,False,False,False
16154,22,1,7.57,1,4,6,6,74,6,2,0,1,False,False,True,True,False,False,False
8882,23,0,7.8,0,4,6,7,79,3,2,0,1,True,False,False,False,False,False,True
27177,20,1,6.57,0,4,8,5,55,6,2,2,0,False,False,False,False,False,True,False
9085,19,0,6.75,2,4,6,7,62,7,2,0,1,False,False,True,True,False,False,False
25247,22,0,5.93,1,3,5,7,64,6,2,1,0,False,True,False,False,False,False,False
24664,22,1,6.65,0,3,5,3,51,7,1,1,0,False,False,False,False,True,False,False
6779,18,0,8.42,2,5,8,4,71,7,2,1,0,False,False,True,False,False,False,True
41465,18,0,8.94,1,4,6,5,89,8,2,0,1,False,False,True,False,True,False,False
15612,23,0,5.52,0,2,3,3,37,5,1,3,0,False,True,False,True,False,False,False
19693,18,0,7.76,1,4,5,5,79,4,2,0,1,False,False,True,False,False,True,False
30307,20,0,6.89,0,4,6,4,73,5,2,0,0,False,True,False,True,False,False,False
15537,24,1,8.08,0,4,6,6,67,5,2,0,1,False,False,False,False,False,False,True
38731,21,0,5.64,1,4,7,6,59,6,2,1,0,False,False,True,False,False,True,False
33986,19,1,8.5,1,5,8,6,84,6,3,0,1,False,False,False,False,False,False,True
45168,21,0,7.89,0,4,5,6,91,5,2,0,1,False,False,True,False,True,False,False
42718,18,0,6.97,0,3,3,3,80,5,1,1,0,False,False,False,False,False,False,True
15588,18,1,7.69,1,5,8,7,72,5,2,2,0,False,False,False,False,False,False,False
38587,19,1,4.5,1,2,3,4,44,6,1,3,0,False,False,False,True,False,False,False
4580,20,1,7.35,0,3,4,7,70,4,1,0,0,False,False,False,False,False,False,False
17253,22,1,5.14,0,3,6,5,35,6,1,2,0,True,False,False,False,False,False,False
30278,23,1,8.38,1,5,7,9,77,7,2,0,1,False,False,True,False,False,True,False
48348,19,0,5.19,0,2,1,5,55,5,0,3,0,False,False,True,False,True,False,False
46518,22,1,7.92,1,5,10,6,66,7,3,2,0,False,True,False,False,False,False,False
23336,24,0,7.28,0,4,6,5,53,3,2,0,0,False,True,False,False,False,False,True
25362,24,1,6.98,1,4,7,5,75,6,2,0,1,False,False,False,False,False,False,False
27031,18,0,7.49,1,4,6,7,81,7,2,0,1,True,False,False,False,False,True,False
30029,20,0,6.52,0,3,4,4,68,6,1,0,0,False,False,True,False,False,False,True
41480,20,1,7.02,2,4,6,4,57,6,2,0,0,True,False,False,False,False,True,False
33761,20,0,7.22,2,4,7,7,63,5,2,0,1,False,True,False,False,False,False,False
49154,19,0,6.44,1,4,6,5,85,4,2,1,0,False,True,False,False,False,False,False
27110,22,0,6.81,1,3,5,7,67,6,2,0,1,False,False,True,True,False,False,False
39041,24,0,5.6,0,3,5,3,59,4,1,1,0,False,False,True,False,False,False,False
20883,20,0,7.65,2,5,9,5,74,4,3,0,1,False,False,False,False,False,False,False
20934,23,1,5.2,2,3,5,7,44,8,1,2,0,False,False,False,False,True,False,False
10415,21,1,7.27,0,4,5,6,75,7,2,1,1,False,False,True,False,True,False,False
48544,19,0,6.65,0,3,4,5,62,3,1,0,0,False,True,False,False,False,False,True
30538,24,0,6.88,2,4,6,7,69,6,2,0,1,False,False,False,True,False,False,False
8354,19,0,5.94,0,2,3,6,59,5,1,1,0,False,False,True,True,False,False,False
34856,23,1,7.59,0,4,5,6,73,6,2,0,1,False,False,False,True,False,False,False
30162,19,0,7.59,2,5,9,4,72,4,3,0,0,False,True,False,False,False,False,False
37323,21,1,6.1,2,4,8,5,61,5,2,1,0,False,True,False,False,False,False,True
47585,23,0,6.81,0,4,6,8,67,4,2,0,1,False,False,True,False,True,False,False
3892,19,1,5.63,0,2,3,5,38,4,1,1,0,False,True,False,False,True,False,False
16454,20,1,7.48,1,4,6,7,80,3,2,0,1,False,True,False,False,True,False,False
11234,20,0,7.36,3,5,8,6,52,7,2,2,0,False,True,False,False,False,False,False
33724,21,0,5.45,0,3,4,6,47,6,1,3,0,True,False,False,False,False,False,True
46594,19,0,6.49,0,3,3,6,64,8,1,1,0,False,True,False,True,False,False,False
47613,19,1,8.25,2,5,8,7,63,5,2,0,1,True,False,False,False,False,True,False
15625,22,1,7.22,0,3,4,5,65,5,1,1,0,True,False,False,True,False,False,False
22417,18,1,8.02,0,4,5,5,76,7,2,0,1,False,False,False,True,False,False,False
45247,24,0,6.34,1,3,5,7,69,6,2,1,0,False,False,True,False,False,False,True
18875,21,0,7.54,0,3,4,3,75,6,1,0,0,False,False,False,True,False,False,False
28698,20,1,6.51,1,3,3,5,82,7,1,0,0,True,False,False,False,False,True,False
14422,20,0,6.64,1,4,6,5,77,7,2,0,1,False,True,False,False,True,False,False
49183,22,0,7.45,2,4,7,6,66,5,2,1,1,True,False,False,False,False,True,False
22399,18,1,8.65,1,5,8,6,74,4,2,1,1,True,False,False,False,False,False,False
34526,19,0,5.41,0,3,5,5,35,5,1,2,0,False,False,True,False,False,False,False
21837,20,1,5.38,0,2,2,8,52,5,1,2,0,False,True,False,False,False,True,False
23296,21,0,7.23,0,4,5,1,65,7,2,2,0,True,False,False,False,False,False,False
44719,24,1,7.7,0,4,5,10,81,4,2,0,1,True,False,False,False,False,False,True
9371,24,0,5.82,0,2,3,5,51,4,1,1,0,False,False,True,True,False,False,False
9587,23,1,7.02,0,4,6,5,70,5,2,0,1,False,False,True,True,False,False,False
36696,21,0,8.74,2,5,7,6,80,6,2,0,1,True,False,False,False,False,False,True
32663,21,0,7.43,0,4,6,6,77,4,2,0,1,False,True,False,False,False,True,False
25482,18,0,9.26,1,6,10,9,100,6,3,0,1,False,False,True,False,False,True,False
15056,23,0,5.42,0,3,4,8,63,4,1,1,0,False,False,True,True,False,False,False
8699,22,0,5.97,0,3,4,5,52,5,1,1,0,False,False,True,False,False,False,True
9493,19,0,6.33,0,4,7,6,70,5,2,1,0,False,False,False,False,True,False,False
11134,21,0,9.66,1,6,10,5,92,6,3,0,1,True,False,False,False,False,False,False
30368,20,1,8.17,2,5,8,4,81,5,3,0,0,False,False,False,False,False,False,False
31156,23,1,5.58,0,2,3,5,59,5,1,2,0,True,False,False,False,True,False,False
38664,19,0,6.78,1,4,8,4,76,6,2,1,0,False,True,False,False,False,True,False
3321,22,0,6.93,1,4,7,4,52,5,2,2,0,False,False,False,False,False,False,True
27023,24,1,7.3,1,5,8,5,60,6,2,1,1,False,False,False,False,False,False,False
25593,23,1,7.65,3,4,7,8,80,2,2,0,1,True,False,False,False,True,False,False
2649,20,1,4.9,0,2,4,7,35,5,1,3,0,False,False,False,False,True,False,False
39342,24,0,7.74,0,4,6,5,82,7,2,2,0,False,False,True,True,False,False,False
6249,23,0,5.85,0,2,3,4,65,8,1,2,0,False,False,False,False,False,True,False
29990,22,1,7.94,1,4,7,8,88,7,2,0,1,True,False,False,False,False,False,False
29126,20,1,5.25,0,3,6,5,48,6,2,2,0,False,False,True,False,False,True,False
14703,22,1,6.45,1,3,5,3,76,4,2,1,0,False,False,False,False,False,True,False
36281,19,0,6.05,0,3,4,7,54,4,1,2,0,False,False,False,False,False,False,True
7205,19,1,6.73,0,3,4,5,73,3,1,1,0,True,False,False,True,False,False,False
1082,21,0,5.92,1,3,5,4,58,3,1,1,0,False,False,True,False,False,True,False
27911,24,0,7.66,1,4,6,4,90,5,2,0,0,False,False,True,False,False,False,False
23607,21,1,7.47,1,4,5,5,98,5,2,0,1,False,True,False,False,False,False,True
5627,23,1,6.26,1,3,5,6,60,4,2,1,0,False,False,False,False,False,True,False
49755,20,1,7.24,1,4,5,5,86,7,2,0,1,False,False,True,False,True,False,False
40896,20,0,6.18,2,3,5,6,60,5,2,1,0,False,False,False,False,False,True,False
33132,23,1,6.73,0,3,4,5,80,7,2,2,0,False,False,False,False,True,False,False
8697,23,1,6.28,0,3,4,4,69,5,1,1,0,False,False,True,False,False,True,False
45712,19,0,5.99,0,3,4,9,73,5,1,3,0,True,False,False,True,False,False,False
37123,23,0,6.87,0,4,6,4,65,4,2,1,0,False,False,False,False,True,False,False
48042,18,0,8.62,1,5,8,5,85,4,3,1,1,False,False,False,False,True,False,False
14603,18,1,6.76,1,3,5,4,55,7,1,1,0,True,False,False,False,False,True,False
6018,23,0,9.54,2,5,7,7,100,6,3,0,1,False,False,True,True,False,False,False
17920,24,0,8.03,2,4,5,5,87,5,2,0,1,False,False,True,True,False,False,False
30827,24,1,6.39,1,2,2,7,53,3,1,2,0,True,False,False,False,True,False,False
14277,18,0,5.42,0,2,3,5,61,4,1,3,0,False,True,False,False,True,False,False
36203,24,1,6.42,0,4,6,5,56,5,2,2,0,True,False,False,False,False,True,False
29165,22,1,7.14,3,5,9,6,42,4,2,1,0,False,True,False,False,False,True,False
33840,23,0,6.66,0,4,6,6,63,7,2,0,1,True,False,False,False,False,False,False
7767,21,1,8.3,0,4,4,6,93,4,2,0,0,False,False,False,False,True,False,False
38792,21,0,8.67,2,5,7,4,84,6,2,0,0,False,False,False,True,False,False,False
13739,19,0,8.44,1,5,7,7,88,6,2,0,1,False,True,False,False,False,False,True
25118,19,0,6.61,0,3,3,5,66,7,1,0,0,False,False,True,False,False,False,False
13387,20,0,6.71,0,3,4,6,75,5,1,1,0,False,False,True,False,False,False,True
49438,19,0,7.74,1,4,6,7,79,5,2,0,1,False,True,False,False,True,False,False
10687,23,0,8.17,0,4,5,3,87,5,2,0,0,True,False,False,False,True,False,False
26581,20,0,6.97,2,3,5,6,72,3,2,0,1,True,False,False,False,False,True,False
42216,24,1,7.12,0,3,2,4,64,5,1,0,0,False,True,False,True,False,False,False
20163,23,1,6.83,0,3,4,5,67,4,1,0,0,False,True,False,False,False,True,False
20057,21,0,6.74,0,3,5,6,62,5,2,0,1,False,False,True,False,False,False,True
37339,20,0,6.93,0,3,3,7,67,5,1,1,0,False,False,True,False,False,False,True
20670,21,1,8.0,1,5,9,4,86,7,3,0,0,False,False,True,False,False,False,False
22464,22,1,6.99,1,2,2,2,76,7,1,0,0,False,True,False,True,False,False,False
31761,22,0,5.34,1,3,5,7,57,7,1,2,0,True,False,False,False,False,True,False
3498,24,1,7.43,0,4,5,5,63,4,2,0,1,True,False,False,False,True,False,False
46413,18,0,5.82,1,3,4,4,35,7,1,3,0,False,False,True,False,True,False,False
28125,19,0,7.32,2,4,7,4,67,4,2,2,0,True,False,False,False,False,False,False
10079,19,1,7.23,0,3,4,7,86,6,2,0,0,False,True,False,True,False,False,False
21244,20,1,6.82,0,4,6,6,85,3,2,2,0,False,False,False,False,True,False,False
30836,20,1,5.81,0,3,6,7,55,6,2,2,0,False,False,False,False,False,False,False
4603,20,0,6.5,0,2,1,5,73,6,1,0,0,False,False,False,True,False,False,False
38099,22,0,8.65,1,4,5,3,96,4,2,0,0,True,False,False,True,False,False,False
30224,22,0,6.49,1,4,6,6,79,5,2,3,0,False,True,False,False,False,False,False
24584,20,0,8.12,0,4,6,5,75,3,2,0,1,False,True,False,True,False,False,False
40478,20,1,7.79,2,4,6,4,75,6,2,0,0,False,True,False,False,True,False,False
39111,19,1,6.38,1,2,1,6,70,4,1,1,0,False,False,True,False,True,False,False
2450,23,0,6.2,1,3,4,2,45,5,1,1,0,False,True,False,False,False,True,False
32424,19,0,7.22,0,3,4,5,76,4,1,1,0,False,True,False,False,False,False,True
39069,22,1,5.39,0,3,5,8,65,7,2,3,0,False,True,False,False,True,False,False
21637,24,0,6.53,0,4,6,7,74,5,2,1,1,False,False,True,False,False,False,False
2607,19,1,7.76,1,5,8,4,71,8,2,0,0,True,False,False,False,False,False,False
26715,23,1,8.56,2,5,8,9,68,6,2,0,1,False,True,False,False,False,True,False
2716,20,1,7.05,1,4,5,8,79,6,2,1,1,True,False,False,True,False,False,False
44287,22,1,8.08,2,5,8,6,88,4,3,0,1,False,False,False,False,False,True,False
33153,22,1,5.31,0,2,3,6,54,4,1,2,0,True,False,False,True,False,False,False
39115,20,0,5.21,0,2,3,6,43,6,1,2,0,True,False,False,False,False,True,False
21530,19,0,6.26,0,3,5,5,64,3,2,3,0,False,False,True,False,False,True,False
3016,23,0,8.45,3,5,7,6,71,6,2,0,1,True,False,False,False,True,False,False
4400,22,0,8.24,3,5,7,10,100,4,3,0,1,True,False,False,False,True,False,False
4636,23,1,6.22,0,5,9,5,57,6,2,1,0,True,False,False,False,False,True,False
46011,23,1,7.31,1,4,5,5,96,6,2,1,1,False,False,False,True,False,False,False
46591,18,1,5.92,0,3,6,6,62,7,2,1,0,False,False,False,False,False,True,False
10276,22,1,6.69,0,2,2,6,86,4,1,0,0,False,False,False,True,False,False,False
40348,18,1,7.3,1,4,7,4,60,8,2,0,0,False,True,False,False,False,False,True
10565,23,0,6.83,0,3,4,7,63,5,1,1,0,False,False,False,False,False,False,True
38929,20,0,7.97,1,4,6,8,76,7,2,0,1,False,True,False,False,False,True,False
42048,19,0,6.67,1,4,8,5,74,6,2,0,1,False,False,False,False,False,True,False
44003,21,1,6.65,0,3,4,6,59,7,1,0,0,False,False,True,False,False,False,True
45640,19,0,7.16,0,3,3,4,77,8,1,1,0,True,False,False,True,False,False,False
40765,19,1,6.91,0,4,7,7,77,6,2,1,1,False,False,False,False,False,True,False
38808,24,1,6.41,0,4,7,6,71,6,2,2,0,False,False,False,False,False,True,False
31505,21,0,7.53,2,5,10,5,74,4,3,0,1,False,False,False,False,False,True,False
45340,20,1,7.02,2,4,7,7,75,4,2,2,0,False,False,False,False,False,True,False
6217,24,0,7.0,0,4,6,6,79,5,2,1,1,False,False,True,False,True,False,False
21157,18,0,5.8,0,2,3,8,54,7,1,2,0,False,False,True,True,False,False,False
31270,20,1,7.39,1,4,7,5,71,5,2,0,1,False,True,False,False,False,False,True
